federal,Clarity Score
1,0.9434065
1,1.225768
1,1.351358
1,0.7996645
1,1.089311
1,1.209475
1,1.242281
1,1.243361
1,0.9162366
1,1.28286
1,1.107147
1,1.33846
1,1.080721
1,1.165929
1,1.005054
1,1.299015
1,1.438567
1,1.323232
1,1.015334
1,1.217264
1,1.034318
1,1.132449
1,1.408228
1,1.171006
1,1.158032
1,1.123979
1,0.7617027
1,0.8011784
1,1.118181
1,0.8858644
1,0.9791851
1,1.143504
1,1.170567
1,0.6783203
1,0.4711488
1,1.318489
1,0.5437534
1,1.221995
1,1.307607
1,1.234763
1,1.135956
1,1.168683
1,1.174337
1,0.9964836
1,0.9520432
1,1.254249
1,0.6295177
1,0.4828312
1,1.170092
1,1.341431
1,1.280338
1,1.010063
1,1.324033
1,1.072779
1,1.19479
1,0.9577366
1,1.20574
1,1.385813
1,1.034638
1,1.161077
1,0.9592407
1,1.193428
1,1.259145
1,0.7486486
1,1.200337
1,0.9563485
1,0.2663842
1,1.290516
1,1.025632
1,1.388817
1,1.15446
1,0.9914981
1,1.360766
1,1.287652
1,1.432186
1,1.19661
1,1.2004
1,1.459729
1,1.16877
1,1.513404
1,1.279433
1,0.8455092
1,1.209439
1,0.7808862
1,1.533846
1,1.231472
1,1.057044
1,1.022642
1,1.19777
1,1.267552
1,1.260475
1,1.239751
1,0.8397213
1,0.9208028
1,0.8716667
1,1.127782
1,0.4733289
1,1.429539
1,1.35894
1,1.237658
1,0.5984763
1,1.503692
1,1.119965
1,1.233886
1,0.903326
1,1.186685
1,1.211398
1,1.188251
1,0.8782619
1,1.107683
1,1.323932
1,0.9823242
1,0.8043429
1,1.007466
1,1.181445
1,1.215908
1,1.140815
1,1.346038
1,0.9252728
1,1.434606
1,1.11996
1,1.23443
1,1.483354
1,1.491089
1,1.437152
1,1.637437
1,1.562261
1,1.247485
1,1.319256
1,1.39117
1,1.019299
1,1.461127
1,0.6673043
1,1.318917
1,1.250383
1,1.136815
1,1.071534
1,0.9925346
1,1.533193
1,1.327511
1,1.343502
1,0.9835662
1,1.668939
1,1.380282
1,1.279211
1,1.425606
1,0.6015603
1,1.359372
1,1.655605
1,0.9956496
1,1.400758
1,0.9137722
1,1.3746
1,1.229872
1,1.33734
1,1.613485
1,1.470454
1,1.425647
1,1.233504
1,1.715387
1,1.225011
1,1.510569
1,1.449952
1,1.527387
1,1.40634
1,1.072538
1,1.32789
1,1.169268
1,1.584141
1,0.648717
1,1.278852
1,1.618719
1,1.44021
1,1.498575
1,1.588157
1,1.55231
1,1.323717
1,1.372225
1,1.550275
1,1.551973
1,1.456995
1,1.481436
1,1.11542
1,1.387607
1,1.442165
1,0.8991426
1,1.662645
1,1.779029
1,1.249504
1,1.680987
1,1.255417
1,1.196945
1,1.011536
1,1.327821
1,1.299799
1,1.301555
1,1.114065
1,0.7715331
1,1.709383
1,0.8599098
1,0.6902281
1,1.611595
1,1.13986
1,0.9164303
1,0.8398417
1,1.36074
1,1.694787
1,1.675436
1,1.589059
1,1.138638
1,1.67152
1,1.478861
1,1.076499
1,1.380215
1,1.5682
1,1.405787
1,1.206355
1,1.539113
1,1.107776
1,1.656206
1,0.6645169
1,1.05969
1,1.658241
1,1.670938
1,1.803123
1,0.9363825
1,0.8702949
1,1.184161
1,1.800533
1,1.822054
1,1.118656
1,1.395882
1,1.583982
1,1.599237
1,1.04686
1,1.50004
1,1.480458
1,1.693249
1,2.087181
1,1.586547
1,1.514648
1,1.124206
1,1.929763
1,1.098905
1,1.482379
1,0.7338231
1,1.555291
1,1.660138
1,1.364176
1,1.609108
1,1.365672
1,1.744601
1,1.758677
1,0.9465906
1,1.11435
1,1.497816
1,1.498095
1,1.707012
1,1.946462
1,0.8427351
1,1.504871
1,1.353847
1,1.256176
1,1.765821
1,1.594092
1,1.648366
1,1.103974
1,1.483156
1,1.156648
1,1.290759
1,1.664342
1,1.664134
1,1.550852
1,1.682042
1,1.647219
1,1.583903
1,1.866621
1,1.874797
1,1.980775
1,1.804688
1,1.750368
1,1.618622
1,1.395066
1,1.441916
1,1.077671
1,1.265627
1,1.146112
1,1.966654
1,1.893119
1,1.378193
1,1.784432
1,1.861864
1,1.973734
1,1.708575
1,1.646427
1,1.443864
1,1.419149
1,1.093838
1,1.779107
1,1.811676
1,1.553229
1,1.823795
1,1.80096
1,1.924141
1,1.986246
1,1.705289
1,1.452255
1,1.440025
1,1.968373
1,1.12851
1,1.87566
1,1.361068
1,1.854562
1,2.035096
1,1.618111
1,1.184528
1,1.135092
1,1.15505
1,1.338521
1,1.405281
1,1.497589
1,1.271839
1,2.156801
1,1.650616
1,1.576954
1,1.436443
1,1.524855
1,1.502632
1,1.222142
1,1.716873
1,1.424126
1,1.873897
1,1.212765
1,1.143788
1,1.786517
1,1.846209
1,1.964748
1,2.047354
1,1.516223
1,1.571048
1,2.019882
1,2.004476
1,1.732399
1,2.172016
1,1.228233
1,1.413043
1,1.519913
1,2.090252
1,1.297684
1,1.409228
1,2.243883
1,1.450989
1,1.678066
1,1.811347
1,1.710813
1,2.189294
1,1.408995
1,1.536435
1,1.734583
1,1.194216
1,2.173971
1,1.751754
1,1.493625
1,1.526959
1,2.380362
1,2.224021
1,1.54132
1,1.612291
1,2.279129
1,1.692972
1,1.453238
1,2.022295
1,2.380627
1,2.625914
1,1.571796
1,2.010619
1,2.227122
1,2.578174
1,1.548854
1,1.79131
1,2.473277
1,1.693156
1,1.47229
1,1.677634
1,1.485964
1,1.624
1,1.855871
1,2.407641
1,2.553968
1,1.563812
1,2.592886
1,1.656888
1,1.657019
1,1.61493
1,1.580986
1,1.756987
1,1.363282
1,2.674664
1,2.106547
1,1.685428
1,2.241508
1,1.707804
1,2.31428
1,2.35904
1,1.820533
1,1.751002
1,1.789377
1,1.991022
1,2.253805
1,2.018926
1,1.84156
1,2.493127
1,2.193009
1,0.8744187
1,2.581335
1,2.047066
1,2.711364
1,2.884958
1,1.887396
1,1.954069
1,1.966378
1,2.242863
1,2.031599
1,2.265514
1,2.063251
1,1.95026
1,2.110371
1,2.436733
1,3.041894
1,2.227097
1,2.748733
1,2.17963
1,3.274012
1,2.033967
1,2.367575
1,2.196221
1,2.406958
1,2.414173
1,2.470581
1,2.612864
1,2.663854
1,2.3364
1,2.820946
1,2.48201
1,2.534886
1,2.45804
1,2.324231
1,2.975786
1,3.776542
1,2.914086
1,2.848059
1,2.907987
1,3.632389
1,2.966506
1,3.50998
1,3.832069
1,3.717677
1,3.82241
1,3.760968
1,4.052911
1,3.609137
1,3.278886
1,4.339659
1,4.065416
1,5.243685
1,7.957947
1,10.5874
1,13.3117
