"","number_tokens","ave_syllabels","perc_differentwords2","mean_sent_length","docdate"
"5002",4189,1.9591439688716,0.177876598110061,89.76190476,2010-01-26
"5003",7859,2.00530113385363,0.130614048004712,112.7777778,2009-07-16
"5004",6445,2.06794489947878,0.14054355919583,108.3962264,2010-12-22
"5005",6872,2.00644599303136,0.13588850174216,118.0196078,2009-10-06
"5006",2834,1.91012145748988,0.197570850202429,95.07407407,2009-07-16
"5007",2020,1.90248027057497,0.257046223224352,102.9444444,2009-07-16
"5008",8236,1.87464346833999,0.123502567027952,98.12,2008-07-25
"5009",3749,1.98078096400244,0.176327028676022,104.0909091,2009-07-16
"5010",4459,2.0096479791395,0.176531942633638,73.37037037,2008-12-22
"5011",5414,2.02567366857628,0.151283683428814,82.01666667,2009-04-30
"5012",6454,1.92025824463444,0.127900889897051,77.80519481,2009-10-06
"5013",1903,1.9453316953317,0.242628992628993,101.3529412,2009-04-02
"5014",5898,2.00444874274661,0.159767891682785,88.96666667,2010-03-02
"5015",5152,1.98790145182578,0.163000439947206,104.2444444,2010-11-09
"5016",4759,1.99805258033106,0.169182083739046,82.01886792,2009-10-15
"5017",3274,1.87844739530133,0.171263193735104,92.27272727,2009-04-02
"5018",4616,2.02340211373931,0.175390035228988,49.42352941,2009-06-25
"5019",7276,1.91098636728148,0.161347233360064,74.12222222,2009-10-29
"5020",11047,1.97593938773421,0.0995187877546841,99.95098039,2009-10-01
"5021",815,1.98756906077348,0.310773480662983,187.25,2009-03-19
"5022",3466,2.03500660501982,0.206406869220608,85.7027027,2009-06-04
"5023",8773,2.02974798649,0.137957911145752,98.875,2010-05-06
"5024",7646,1.93157894736842,0.140751879699248,105.530303,2011-05-10
"5025",4111,1.91453472026989,0.19820073095305,63.55932203,2009-05-07
"5026",4897,1.96113809854268,0.16146194772149,84.11320755,2009-10-06
"5027",11850,2.06885500631252,0.114790715742449,72.24832215,2009-11-12
"5028",8469,1.95864610345298,0.128019653336973,117.859375,2009-06-11
"5029",3641,2.02030144570901,0.204860043063673,63.60377358,2009-06-04
"5030",3182,1.98091872791519,0.218374558303887,90.63636364,2009-06-11
"5031",11123,1.97543748682269,0.12281256588657,89.25892857,2010-04-29
"5032",7569,1.932802694015,0.118169294351753,63.64814815,2009-05-14
"5033",7038,2.02801619433198,0.154817813765182,100.96875,2009-07-16
"5034",2416,1.93876543209877,0.228641975308642,80.77777778,2009-04-23
"5035",5660,1.98556825015033,0.146321908198036,71.4109589,2009-07-16
"5036",7030,2.02453688657784,0.145758856028599,76.36904762,2009-11-17
"5037",3702,1.92937399678973,0.185553772070626,90.51351351,2009-06-11
"5038",6646,1.9941409615716,0.154919869033259,103.862069,2010-07-08
"5039",4504,1.8914708886619,0.161899897854954,171.9583333,2010-02-25
"5040",4238,1.92931793179318,0.207645764576458,77.58,2009-06-18
"5041",4472,1.98477929984779,0.169457128361238,80.41176471,2009-10-29
"5042",8325,1.96481456323869,0.123216954218177,195.1538462,2010-03-02
"5043",1570,1.99168556311413,0.291761148904006,127.6363636,2008-11-20
"5044",8698,1.96237127013467,0.126881436493266,103.6184211,2009-09-17
"5045",905,1.87316421895861,0.31241655540721,48.17647059,2009-03-24
"5046",6756,1.9931914893617,0.150978723404255,101.8,2010-10-21
"5047",7314,1.98458604798983,0.160495788971873,86.67105263,2009-10-29
"5048",3071,1.88602801968951,0.215448693676638,107.1153846,2009-07-16
"5049",5148,1.93164899616513,0.157004286036544,94.18367347,2009-01-29
"5050",6523,2.16860768294803,0.134712324004867,123.6875,2009-11-12
"5051",10397,1.93065078116219,0.111835450151737,109.5581395,2010-07-01
"5052",5837,2.00751433656318,0.170654538263793,120.3636364,2009-10-15
"5053",5947,1.96371580547112,0.161664133738602,79.86956522,2010-03-04
"5054",4680,1.9507722007722,0.179777992277992,77.10714286,2010-03-04
"5055",5445,2.05473501303215,0.176802780191138,76.84126984,2009-09-10
"5056",3203,2.05767214260748,0.226144704648724,85.94117647,2009-09-03
"5057",8055,2.02783725910064,0.15260528194147,70.92307692,2009-09-10
"5058",8687,1.94080366774542,0.138754045307443,75.10679612,2009-07-16
"5059",5478,1.97784679089027,0.180538302277433,99.08,2010-06-03
"5060",4526,1.90683073832245,0.167754897036665,118.9142857,2009-07-09
"5061",4307,2.021714922049,0.196269487750557,68.375,2009-12-10
"5062",5448,1.9620942408377,0.16544502617801,107.826087,2009-09-10
"5063",4020,1.91567291311755,0.189097103918228,79.34782609,2009-03-26
"5064",8000,1.93443100684832,0.140609063091942,125.2068966,2010-06-15
"5065",8368,1.99585173290513,0.14799946473973,106.4861111,2011-06-30
"5066",4342,1.92792089513401,0.16679677335415,92.74418605,2009-05-20
"5067",4401,1.92592592592593,0.165006385696041,125.75,2010-04-15
"5068",2206,1.95031380753138,0.263075313807531,105.6315789,2009-10-01
"5069",4064,1.92133492252682,0.188915375446961,77.82608696,2009-06-04
"5070",6053,1.9307951987997,0.15847711927982,75.63513514,2010-03-04
"5071",8312,2.02828039136845,0.121565473797078,78.13131313,2010-10-06
"5072",674,1.89059829059829,0.343589743589744,87.28571429,2008-12-04
"5073",992,2.00116686114352,0.311551925320887,60.53333333,2009-02-10
"5074",5370,2.00213219616205,0.166524520255864,111.3181818,2010-01-14
"5075",3089,1.95315381777942,0.224640354112873,112.36,2009-12-17
"5076",6308,2.00181225081551,0.16056542225444,64.69662921,2010-01-12
"5077",12337,1.94452594901889,0.0866495507060334,103.5909091,2010-04-29
"5078",4056,1.98668981481481,0.203125,66.03571429,2009-10-15
"5079",6789,2.04111701216378,0.138084632516704,66.42391304,2010-01-14
"5080",12792,1.93371602834335,0.100547134272132,99.95689655,2010-03-23
"5081",1416,2.01567656765677,0.250825082508251,108,2008-12-11
"5082",6417,2.09471050750536,0.142244460328806,104.5,2010-03-04
"5083",5016,1.90921658986175,0.149308755760369,182.6,2009-10-22
"5084",3851,1.99765327075389,0.190378410090936,69.11764706,2009-06-04
"5085",4807,1.98479532163743,0.133567251461988,118.9459459,2009-07-16
"5086",789,1.95422031473534,0.323319027181688,146.2,2009-03-19
"5087",5458,2.04915611814346,0.163291139240506,49.12745098,2009-10-29
"5088",6499,1.9778825235678,0.151196519216824,97.13333333,2009-10-01
"5089",5730,2.03176188573712,0.178385936875749,95.98181818,2009-12-17
"5090",7649,1.94150999701582,0.137421665174575,69.75490196,2009-10-29
"5091",7134,1.96040246673158,0.149139889646219,54.37815126,2011-12-01
"5092",932,1.92796092796093,0.294261294261294,108.125,2009-10-01
"5093",802,2.02295552367288,0.322812051649928,82.11111111,2009-05-19
"5094",4807,1.96149303094732,0.184266477675408,118.7297297,2009-07-16
"5095",4195,1.97594112652137,0.167279932069063,104.0833333,2009-10-15
"5096",1024,1.9652466367713,0.29932735426009,116.375,2009-04-30
"5097",6057,1.97738876732312,0.158643326039387,126.7272727,2010-06-03
"5098",671,2.0088809946714,0.328596802841918,153.75,2009-01-15
"5099",3416,1.9936069986541,0.206258411843876,89.31428571,2009-12-10
"5100",6282,1.91378662659654,0.160030052592036,104.8333333,2009-10-22
"5101",8716,1.97261154686897,0.121383566928121,73.63636364,2010-06-10
"5102",5850,2.00454815107771,0.164722167292861,112.212766,2009-10-15
"5103",5118,1.90677590788308,0.131532329495128,143.2727273,2010-01-28
"5104",5358,1.98252548366965,0.159350946536301,101.5918367,2010-04-20
"5105",1351,1.95615514333895,0.310286677908938,112.3636364,2009-05-14
"5106",2900,2.08908948194662,0.237048665620094,75.54285714,2009-10-06
"5107",2275,2.02230106436898,0.236188545362392,76,2009-04-30
"5108",9829,1.96736817214472,0.131000236462521,128.6956522,2010-07-15
"5109",1018,2.02749140893471,0.329896907216495,70.84615385,2009-07-09
"5110",923,1.93358876117497,0.316730523627075,83.2,2008-12-18
"5111",4597,2.07684777288302,0.179637787567303,83.07843137,2009-10-29
"5112",5797,2.02082907902798,0.158872779252604,110.5106383,2009-10-15
"5113",2774,1.88985868661679,0.224854530340815,61.92682927,2009-09-10
"5114",3489,1.92871287128713,0.177887788778878,95.63636364,2010-03-25
"5115",14672,1.96254856254856,0.0974358974358974,48.96691176,2011-09-08
"5116",9187,1.95828033579242,0.126049351310099,88.54255319,2010-06-29
"5117",33892,1.92335003484089,0.0559777018283173,71.97004608,2010-10-14
"5118",1020,1.92325315005727,0.280641466208477,65.64285714,2009-02-05
"5119",2469,1.99496106275767,0.196060467246908,188,2009-06-04
"5120",8779,2.02904124121469,0.141360562259647,114.8115942,2009-09-10
"5121",3345,2.04186684969115,0.198009608785175,98.38709677,2009-11-19
"5122",771,1.92177914110429,0.332822085889571,99,2009-03-12
"5123",8291,1.91762398430933,0.121882880358644,71.59433962,2009-10-29
"5124",3468,2.0006882312457,0.177563661390227,99.25806452,2009-09-10
"5125",733,1.97819314641745,0.331775700934579,96.14285714,2009-02-05
"5126",10747,2.00831822544524,0.143009491308521,77.1496063,2010-03-04
"5127",777,2.01651651651652,0.339339339339339,70.8,2009-03-12
"5128",4448,2.00639877143588,0.164064499616074,81.22,2009-12-10
"5129",5049,1.96905311778291,0.14526558891455,119.7105263,2009-10-01
"5130",3773,1.94575325480471,0.196218226906386,68.9,2009-10-22
"5131",1961,2.10151975683891,0.214589665653495,134.3076923,2009-07-02
"5132",5983,1.88194174757282,0.160970873786408,115.3191489,2010-12-22
"5133",4803,2.03671912255603,0.18001907486886,90.77083333,2010-01-14
"5134",5796,2.06405279503106,0.165760869565217,96.49090909,2009-12-23
"5135",7676,2.00458435207824,0.153728606356968,73.26595745,2011-05-26
"5136",4928,1.9880791722897,0.206252811515969,86.28301887,2010-05-20
"5137",5962,1.82526399681211,0.156804144251843,119.6363636,2010-02-23
"5138",7557,2.01845688350983,0.138729198184569,79.96511628,2010-01-21
"5139",1078,2.05117270788913,0.295309168443497,76.61538462,2009-05-19
"5140",7590,2.04320987654321,0.126317374284854,101.8970588,2009-11-19
"5141",6480,2.11981246744226,0.160965445389825,99,2010-03-18
"5142",5307,1.98723404255319,0.165106382978723,88.92727273,2009-07-02
"5143",1018,1.96136363636364,0.307954545454545,114.5,2009-04-23
"5144",1054,1.96510359869138,0.296619411123228,108,2009-05-14
"5145",6243,1.97173274596182,0.151798825256975,110.8431373,2009-12-10
"5146",3403,1.9103726082578,0.2040953340047,107.6551724,2009-10-15
"5147",3802,1.89451851851852,0.188148148148148,88.74358974,2010-03-16
"5148",6170,1.9843137254902,0.139495798319328,94.52542373,2009-06-11
"5149",705,1.94645669291339,0.302362204724409,165.25,2008-12-22
"5150",5818,1.96868229269253,0.148118967894426,78.69117647,2009-06-11
"5151",1480,2.03351104341203,0.261995430312262,76.22222222,2008-12-11
"5152",746,1.98302469135802,0.324074074074074,96.71428571,2009-03-24
"5153",11445,2.03454855880285,0.120819523952998,101.6078431,2010-01-28
"5154",7335,1.97299857887257,0.150797410390021,97.11594203,2010-07-08
"5155",3903,1.93700088731145,0.192842354333038,63.55357143,2009-06-11
"5156",3720,2.01076591817902,0.194094124884651,61.47272727,2010-02-25
"5157",4905,2.05016256386438,0.142359498374361,121.1351351,2010-06-24
"5158",6335,2.01880035810206,0.148254252461952,88.13636364,2009-05-14
"5159",6286,2.00367376928729,0.157972079353417,150.5263158,2010-04-29
"5160",7871,2.00490054770827,0.135629864514269,67.62264151,2010-01-12
"5161",1277,1.93593314763231,0.298050139275766,104.4545455,2009-03-12
"5162",7089,2.07308260798161,0.142059451469864,84.09090909,2010-01-14
"5163",3583,1.97530468248877,0.208146247594612,79.2195122,2009-07-16
"5164",7259,2.0252541296061,0.14135959339263,58.82142857,2009-12-10
"5165",5855,2.0205492985576,0.173285911875123,83.93650794,2010-04-22
"5166",4369,2.0057003257329,0.196525515743757,57.31884058,2009-09-17
"5167",3684,1.94531741043369,0.202074167190446,81.68292683,2009-10-15
"5168",7593,1.95793439020562,0.133574007220217,99.98529412,2010-10-28
"5169",4845,2.00282685512367,0.166313309776207,73.13333333,2009-11-12
"5170",4187,2.01183269124931,0.189873417721519,107.8571429,2010-05-20
"5171",4819,2.05265700483092,0.179227053140097,82.42307692,2009-06-25
"5172",5427,1.98521022607226,0.162476230720473,145.1470588,2009-12-02
"5173",1360,1.98343504795118,0.269398430688753,103.25,2008-10-02
"5174",5369,1.95183336949447,0.170318941201996,80.95,2010-01-26
"5175",3836,1.91415797317437,0.161847988077496,81,2009-11-26
"5176",5244,1.92197035745423,0.153661726242371,89.22222222,2010-05-20
"5177",4950,2.02127167630058,0.149826589595376,76,2009-09-10
"5178",827,2.03448275862069,0.328275862068966,84.77777778,2009-05-19
"5179",4316,1.90325972660358,0.181125131440589,60.41538462,2009-09-03
"5180",5376,2.03706017072663,0.161565688111597,86.01724138,2010-05-20
"5181",9353,1.97518266565886,0.131015369110607,96.36781609,2011-12-08
"5182",8389,2.02708333333333,0.138611111111111,62.41803279,2010-02-11
"5183",8322,2.08419435911757,0.140323931862608,97.53246753,2010-06-24
"5184",5086,2.02147651006711,0.168903803131991,132.4285714,2009-12-23
"5185",4073,1.97950589556429,0.182481751824818,113.8484848,2009-07-02
"5186",9060,2.07163724120412,0.138701892544138,86.21052632,2010-03-09
"5187",10116,2.10564184559159,0.131566925536775,90.14851485,2010-03-09
"5188",4869,1.91647544745296,0.159935750344195,94.1875,2010-02-25
"5189",4406,1.94729942317777,0.182485579444153,99.9,2011-01-25
"5190",5931,1.99216237942122,0.175442122186495,48.25892857,2010-03-11
"5191",8755,1.95935175345377,0.117029755579171,86.75,2010-12-22
"5192",7209,2.06985055230669,0.123944119558155,84.73333333,2010-02-25
"5193",6243,2.08515639124932,0.140661724823721,77.59459459,2010-10-06
"5194",940,1.80387096774194,0.286451612903226,85.5,2009-05-14
"5195",2401,1.97485207100592,0.218934911242604,125.8823529,2010-03-25
"5196",3044,2.03831417624521,0.254022988505747,68.875,2010-07-01
"5197",9632,1.92435577722361,0.132763329770811,75.6637931,2010-06-10
"5198",6594,1.98104102033781,0.150120648052396,66.76923077,2010-01-21
"5199",9069,1.87269096355467,0.116824762855716,61.77777778,2010-09-02
"5200",4707,2.01582591493571,0.185212660731949,94.4,2009-10-06
"5201",11851,2.07272366987021,0.122461111661548,98.58333333,2011-03-24
"5202",1840,1.98393316195373,0.212724935732648,91.61111111,2009-04-02
"5203",1067,2.0096463022508,0.309753483386924,81.75,2009-03-12
"5204",21520,2.00622362869198,0.0912447257383966,76.05836576,2011-10-04
"5205",5796,1.99747866563227,0.136152055857254,103.9215686,2010-02-11
"5206",4763,1.96902761104442,0.166386554621849,93.08510638,2010-01-28
"5207",10376,1.92126676929844,0.121728612271828,59.225,2010-07-01
"5208",4818,1.96094873023479,0.1689027311931,69.3968254,2010-02-25
"5209",1094,2.0119305856833,0.26355748373102,123.25,2008-12-04
"5210",4288,1.95977011494253,0.170771756978654,88.88636364,2009-12-17
"5211",11632,1.91517548195749,0.125160652496293,64.60736196,2010-06-17
"5212",13631,1.96479986685529,0.101106765415661,68.38797814,2010-03-25
"5213",709,1.99832495812395,0.333333333333333,126.4,2009-06-18
"5214",8617,1.94970729111229,0.137174028738691,56.45714286,2010-03-18
"5215",949,2.02663438256659,0.313559322033898,86.3,2009-06-18
"5216",4753,1.96819526627219,0.169378698224852,83.65384615,2010-06-17
"5217",6443,2.00708318198329,0.164002905920814,88.38461538,2009-10-15
"5218",864,2.00927152317881,0.308609271523179,100,2009-06-04
"5219",5812,2.01464557703573,0.156610037102128,92.45614035,2010-07-06
"5220",6194,2.02779342723005,0.140281690140845,83.58208955,2010-01-14
"5221",2852,2.0131421744325,0.218637992831541,81.625,2009-12-03
"5222",4579,1.92584325396825,0.185763888888889,87.47916667,2010-05-20
"5223",19098,2.04272427242724,0.0689468946894689,121.858156,2011-02-10
"5224",5119,2.16485549132948,0.192601156069364,61.95890411,2009-10-22
"5225",5764,2.04829489453972,0.173073132268874,79.8030303,2010-12-07
"5226",6958,2.02989311957248,0.142451569806279,104.3166667,2009-09-10
"5227",3651,1.99207858048162,0.192015209125475,88.86486486,2010-03-18
"5228",3441,1.9321343739396,0.187987784187309,77.35,2009-11-12
"5229",8712,1.99747037678072,0.127279989348955,73.62037037,2010-07-01
"5230",2378,2.10960888459681,0.232737807822308,81.18518519,2009-05-07
"5231",7531,2.04908709967076,0.12331637234361,142.2040816,2010-04-29
"5232",5127,1.97461488392276,0.167715339553048,73.828125,2010-07-08
"5233",4709,1.9256157635468,0.154926108374384,108.05,2009-10-22
"5234",8142,2.08214692482916,0.147779043280182,63.04273504,2009-12-23
"5235",6503,1.95629955947137,0.158942731277533,97.61666667,2010-03-25
"5236",6181,1.99890089760029,0.163949441289613,84.71641791,2010-09-02
"5237",5311,2.01120140566659,0.157039314737536,82.98275862,2009-12-23
"5238",6347,1.96998908694071,0.148781375045471,77.67567568,2010-01-28
"5239",1097,1.99244875943905,0.297734627831715,108.7777778,2009-09-03
"5240",12693,2.07564310127721,0.119355999280446,57.0049505,2010-11-18
"5241",11834,1.98919900592621,0.118428598738291,120.8089888,2010-09-08
"5242",3101,1.99604316546763,0.2,79.88888889,2009-12-10
"5243",4500,1.89057071960298,0.179404466501241,86.6875,2009-11-19
"5244",4162,1.86071631608869,0.176236498010233,160.5652174,2010-01-21
"5245",814,1.98052851182197,0.312934631432545,83,2009-09-03
"5246",795,2.05352112676056,0.33943661971831,147.6,2009-07-02
"5247",7511,2.00800362428269,0.144669284204168,84.61728395,2010-10-21
"5248",669,2.06960950764007,0.32427843803056,88.42857143,2009-10-01
"5249",864,1.95466321243523,0.314766839378238,100.75,2009-07-09
"5250",10905,2.00370684177081,0.122961237026054,66.45945946,2011-05-24
"5251",3955,1.9099912612875,0.17768715409263,82.09090909,2010-01-21
"5252",7672,1.96732318710833,0.122799164428529,111.4761905,2010-07-01
"5253",2082,1.91518847006652,0.25,110.8235294,2010-01-21
"5254",5843,1.99633558341369,0.167598842815815,73.87671233,2010-01-28
"5255",3206,1.99393939393939,0.187522281639929,86,2009-10-29
"5256",4279,1.98856382978723,0.16968085106383,71.74545455,2009-12-03
"5257",4580,2.00471698113208,0.187934458788481,55.43421053,2009-12-03
"5258",684,2.02857142857143,0.336134453781513,78,2009-09-24
"5259",8864,1.8061738208797,0.115129835718071,76.26923077,2010-02-23
"5260",7334,1.91744402985075,0.126088308457711,96.33333333,2010-10-26
"5261",4439,1.99450549450549,0.170591313448456,109.1621622,2010-06-03
"5262",9165,1.92893018583626,0.125062782521346,83.53,2010-04-15
"5263",5852,1.83870318163512,0.148207813129279,77.36764706,2010-04-22
"5264",6922,2.0102160442137,0.134148383855301,88.25352113,2010-06-03
"5265",800,1.91583452211127,0.316690442225392,91.375,2009-06-30
"5266",3775,2.02154398563734,0.182824655894674,112.9032258,2010-06-10
"5267",4481,1.96249678910866,0.176984330850244,90.84444444,2010-06-17
"5268",671,2.00337268128162,0.338954468802698,103.3333333,2009-04-23
"5269",944,1.86649550706033,0.314505776636714,44.73684211,2009-11-12
"5270",10572,1.90896358543417,0.108920491273432,76.84126984,2010-03-04
"5271",4810,1.984404536862,0.174385633270321,87.52,2010-10-12
"5272",6945,1.96391923204237,0.15508109897385,57.4,2009-07-16
"5273",8624,2.01456310679612,0.141720604099245,81.77894737,2011-05-24
"5274",2388,1.96665031878372,0.230995586071604,77.53571429,2009-10-01
"5275",887,2.0262123197903,0.319790301441678,99.375,2009-09-24
"5276",987,2.11431870669746,0.302540415704388,112.25,2009-12-17
"5277",12480,1.99571753986333,0.0960364464692483,94.76666667,2011-07-21
"5278",5490,2.02225519287834,0.162568885120814,77.03125,2010-12-22
"5279",2020,1.88333333333333,0.253448275862069,95.94736842,2010-10-28
"5280",11240,2.00453467999588,0.121921055343708,71.27464789,2011-05-24
"5281",6117,1.91405234824578,0.137553369222202,79.42253521,2010-04-22
"5282",4967,2.0094101445949,0.177415652972229,76.74576271,2010-04-15
"5283",8047,1.97901394279143,0.153801926117579,104.7971014,2010-10-05
"5284",6591,1.97958477508651,0.146885813148789,111.3333333,2010-10-07
"5285",3809,1.94147812971342,0.208144796380091,71.83333333,2010-04-15
"5286",4075,2.05273892773893,0.194347319347319,55.5,2011-05-24
"5287",3733,2.11107701749003,0.177355016876342,92.10810811,2010-03-11
"5288",1376,2.0531197301855,0.290893760539629,54.60869565,2010-02-11
"5289",7065,1.97107102226556,0.148382902649114,91.11428571,2010-06-29
"5290",870,1.95789473684211,0.314473684210526,88,2009-09-03
"5291",10974,2.03644889694128,0.124800170521155,76.84375,2011-05-24
"5292",676,1.97627118644068,0.347457627118644,123,2009-05-19
"5293",6603,1.95646017699115,0.150973451327434,65.27173913,2010-05-04
"5294",4502,1.9842458677686,0.15573347107438,81.66,2010-04-22
"5295",5802,1.97716535433071,0.143110236220472,123.1395349,2010-12-16
"5296",6616,1.95412211107278,0.136598827181787,102.7627119,2010-04-15
"5297",10846,2.04124715816824,0.127747104038108,52.30481283,2011-05-24
"5298",4528,2.05450472872076,0.177202588352414,92.11111111,2010-11-09
"5299",5093,2.02675736961451,0.163038548752834,106.0232558,2010-02-11
"5300",4121,1.96662895927602,0.176470588235294,81.73333333,2010-04-15
"5301",10453,1.99966659257613,0.123694154256501,79.38655462,2010-11-11
"5302",7686,2.01834725536993,0.128729116945107,89.88461538,2010-05-06
"5303",828,1.94013605442177,0.291156462585034,193.5,2009-06-11
"5304",890,1.98959687906372,0.318595578673602,62.07692308,2009-10-01
"5305",4338,2.01033660217334,0.156639279088259,132.0666667,2010-06-17
"5306",2694,2.03976058144506,0.21077383497221,71.91176471,2009-10-29
"5307",5968,1.95159728944821,0.164569215876089,84.203125,2009-11-12
"5308",927,1.99249061326658,0.299123904881101,39,2009-06-04
"5309",799,1.98699421965318,0.329479768786127,90.875,2009-07-09
"5310",801,1.9533527696793,0.333819241982507,79.66666667,2009-07-09
"5311",10470,1.92204095039965,0.102157013029673,107.7613636,2010-07-08
"5312",4493,1.96226927252986,0.178338762214984,87.42553191,2009-07-16
"5313",13846,2.00758091993186,0.114480408858603,106.8034188,2011-12-15
"5314",3781,1.90107858243451,0.202773497688752,97.77142857,2010-02-25
"5315",6350,1.9572192513369,0.153654188948307,76.73684211,2009-11-12
"5316",4251,2.03510182207931,0.207395498392283,81.64583333,2011-03-29
"5317",867,1.98034076015727,0.323722149410223,88.33333333,2009-07-02
"5318",8048,1.9337530404922,0.13292316497353,86.05882353,2010-12-09
"5319",7797,1.99501612430372,0.138229258282029,74.90526316,2010-06-03
"5320",4133,1.94760563380282,0.155211267605634,73.11764706,2008-12-11
"5321",3412,2.09477561955794,0.191225720026792,114.8148148,2010-10-21
"5322",5081,1.98050638583912,0.178355366345507,114.4634146,2010-06-24
"5323",6434,2.02763957987839,0.157729869172655,96.14754098,2010-07-15
"5324",841,1.92410119840213,0.302263648468708,129.1666667,2009-07-16
"5325",873,1.96108949416342,0.309987029831388,89.77777778,2009-10-01
"5326",3496,1.94451871657754,0.205548128342246,99.40625,2010-07-29
"5327",6734,1.9574217435207,0.144732413328846,75.85365854,2010-03-04
"5328",6956,2.010134030729,0.148904870872834,90.81428571,2010-06-08
"5329",5313,1.95203887597718,0.168603422776252,111.0227273,2010-09-30
"5330",5544,1.95094100232607,0.139352928737577,93.7037037,2010-07-15
"5331",5378,1.93237660360948,0.165905631659056,80.88333333,2010-05-20
"5332",8751,1.95160655737705,0.126950819672131,93.61176471,2010-12-07
"5333",3981,2.12223515715949,0.217694994179278,120.4333333,2009-12-17
"5334",5116,1.87803264225849,0.152404058226731,100.6595745,2009-04-23
"5335",10115,2.02869605142332,0.131083562901745,50.55801105,2011-05-24
"5336",8417,1.97694289976943,0.121388851213889,80.4375,2009-10-29
"5337",5583,1.98494404883011,0.178840284842319,80.79365079,2010-09-09
"5338",5074,2.03533240353324,0.168061366806137,103.8604651,2008-07-17
"5339",4345,1.94312796208531,0.183254344391785,91.04545455,2009-02-12
"5340",4815,1.98368130549556,0.166546676265899,103.8095238,2009-07-16
"5341",3933,1.9280701754386,0.182163742690058,122.6896552,2009-07-02
"5342",912,1.9425,0.305,69.58333333,2008-10-09
"5343",8126,1.98782559456399,0.146375990939977,66.21428571,2010-04-13
"5344",3378,1.93735022252653,0.209517288599795,73.73809524,2009-04-23
"5345",5568,2.03495630461923,0.165626300457761,81.27419355,2009-04-30
"5346",6137,1.92418108207582,0.145933014354067,84.70149254,2009-09-10
"5347",5263,2.01046537519483,0.146960587842351,106.6444444,2009-03-19
"5348",8205,2.01165371809101,0.155382907880133,72.05769231,2011-09-08
"5349",6440,1.99219304471256,0.157381121362669,81.40277778,2009-06-04
"5350",3448,2.05664127194435,0.195760185491885,65.64583333,2009-04-02
"5351",925,2.0140127388535,0.30828025477707,84.2,2008-09-25
"5352",5271,2.01563532261616,0.157454305219115,64.82191781,2009-06-18
"5353",8244,1.94279272932225,0.127095956037762,83.21348315,2009-12-02
"5354",6868,1.98903472337598,0.149858780528327,82.56578947,2010-04-13
"5355",3041,2.04820627802691,0.201420029895366,115.75,2009-02-12
"5356",1922,1.96589524969549,0.258221680876979,193.8888889,2008-11-20
"5357",2379,2.05818540433925,0.205621301775148,51.90243902,2008-11-04
"5358",4610,1.93162813575996,0.18175110673881,86.28571429,2010-04-15
"5359",7922,2.00931586608443,0.134497816593886,71.46,2009-09-10
"5360",4115,2.01733780760626,0.187360178970917,90.63414634,2010-03-11
"5361",1017,2.01349831271091,0.310461192350956,77.83333333,2009-10-01
"5362",4322,1.99708222811671,0.176657824933687,76.67307692,2010-04-29
"5363",4304,1.9706729510343,0.172034564021995,155.72,2010-12-22
"5364",4350,1.879883843717,0.172122492080253,74.98113208,2010-09-30
"5365",5711,2.00758693361433,0.153213909378293,85.74576271,2010-06-17
"5366",15335,1.9905290418054,0.0997410284868664,81.57894737,2011-11-15
"5367",6523,2.0205989267786,0.160810109053142,54.30909091,2010-12-02
"5368",5926,1.96501457725948,0.160155490767736,75.94366197,2011-03-10
"5369",2709,1.96084337349398,0.192340791738382,82.26666667,2010-05-20
"5370",6092,2.01765711030947,0.147142585912284,161.4411765,2011-05-12
"5371",4756,2.00121684108055,0.160136286201022,90.19148936,2010-12-22
"5372",4182,2.08979705309981,0.204614956908535,67.19642857,2011-04-05
"5373",897,2.06298200514139,0.323907455012853,68.83333333,2009-11-12
"5374",3143,1.92259024934872,0.2054335690361,77.10810811,2009-12-17
"5375",2884,1.99115400080418,0.215118616807398,145.2222222,2010-04-22
"5376",4994,1.91396140749149,0.169580022701476,66.58571429,2010-04-29
"5377",3482,1.85747354497354,0.206349206349206,64.36734694,2010-04-29
"5378",3789,2.055971266088,0.199341514516612,91.21052632,2012-04-26
"5379",4622,1.92288801571709,0.171414538310413,124.2352941,2010-06-03
"5380",6778,1.98306233062331,0.142276422764228,109.6964286,2011-10-18
"5381",1083,2.05385427666315,0.304118268215417,83.41666667,2009-11-26
"5382",3865,1.92316890881913,0.188340807174888,92.71052632,2010-09-30
"5383",4262,2.00460081190798,0.168335588633288,154.88,2010-09-30
"5384",8455,1.94054275194327,0.138960861857357,45.97619048,2010-12-16
"5385",6023,1.90502682296841,0.152791575601033,150.7222222,2010-05-20
"5386",4509,1.88108248763986,0.193078324225865,86.82978723,2010-02-04
"5387",5479,1.96894018887723,0.177124868835257,97.50980392,2010-06-10
"5388",4401,1.9676741130092,0.169776609724047,113.3142857,2010-11-18
"5389",7565,1.96134219885573,0.147827431575692,75.44444444,2010-11-23
"5390",6104,1.9684329199549,0.144870349492672,87.9047619,2011-09-22
"5391",5672,2.02518427518428,0.16994266994267,90.82142857,2010-07-29
"5392",6570,2,0.131564699512723,149,2010-11-11
"5393",5583,1.93658536585366,0.127889713679745,88.54385965,2010-12-02
"5394",4802,2.11113766730402,0.170172084130019,79.30357143,2010-10-07
"5395",7529,2.00597060624617,0.142529087568892,68.17,2011-01-20
