"","diff","Similarity"
"1803",4,0.861608379758488
"1804",41,0.528132569318517
"1805",23,0.730158793002468
"1806",9,0.786121286469541
"1807",-16,0.581357209190091
"1808",4,0.891921387267583
"1809",14,0.781347992740199
"1810",24,0.736318369198974
"1811",38,0.670266579349408
"1812",36,0.653020886202014
"1813",34,0.662988158054832
"1814",33,0.683420907341375
"1815",6,0.847095742377775
"1816",12,0.767773193218948
"1817",19,0.74870762492953
"1818",14,0.765544603226167
"1819",15,0.751459912555625
"1820",15,0.770162092799001
"1821",-9,0.873235118511561
"1822",38,0.660083177258888
"1823",-15,0.887450528091181
"1824",-16,0.747912243208391
"1825",17,0.735767150812427
"1826",35,0.68417107633961
"1827",36,0.694704851631672
"1828",19,0.756911273886494
"1829",27,0.711002630195785
"1830",29,0.71350840552072
"1831",32,0.695016097066483
"1832",33,0.647037632292482
"1833",6,0.763592002907278
"1834",9,0.788979399996547
"1835",31,0.73291412730249
"1836",-16,0.715610449593263
"1837",-19,0.653487627257432
"1838",30,0.713291753211838
"1839",0,0.883603963826403
"1840",26,0.736424438440999
"1841",27,0.687346567990451
"1842",36,0.673090513542539
"1843",34,0.673134326589354
"1844",38,0.634320968247899
"1845",0,0.60998588929839
"1846",21,0.735107450893115
"1847",24,0.751187143896903
"1848",41,0.537875883584784
"1849",0,0.86590276498607
"1850",-7,0.781417094543583
"1851",-15,0.707768043973154
"1852",41,0.600694392738464
"1853",-10,0.79156261430245
"1854",35,0.664383104479757
"1855",35,0.65722742386985
"1856",36,0.667364206854502
"1858",27,0.698491993871435
"1859",33,0.677637873441317
"1860",-18,0.704340327041235
"1861",8,0.892073004618327
"1862",21,0.849233846322489
"1863",18,0.873811018719559
"1864",11,0.820531335679413
"1865",4,0.900427918829946
"1866",12,0.896831195611599
"1867",25,0.829348481836711
"1868",25,0.836778004247643
"1869",23,0.854747419210496
"1870",1,0.907960943676103
"1871",10,0.888914584232775
"1872",7,0.911937642736018
"1873",-5,0.885509579029729
"1874",-20,0.691858582226668
"1875",-27,0.354350653332233
"1876",27,0.837082359929253
"1877",-32,0.57068475892908
"1878",20,0.856374351130108
"1879",6,0.89351333270568
"1880",20,0.865792602815551
"1881",15,0.885712001053652
"1882",8,0.889291278956037
"1883",22,0.840285297551547
"1884",23,0.84066971270157
"1885",-14,0.525440340088148
"1886",10,0.884664153889209
"1887",-3,0.92847945111462
"1888",-8,0.916867059344508
"1889",30,0.714846990406751
"1890",3,0.925314254788141
"1891",-26,0.523117022060299
"1892",19,0.872916235420895
"1893",11,0.895065925903731
"1894",23,0.83033270565199
"1895",28,0.833694837850107
"1896",-5,0.947401195453879
"1897",30,0.76720085498714
"1898",7,0.911433590931352
"1899",3,0.890291704761556
"1900",16,0.877499097262168
"1901",4,0.875699587065541
"1902",-20,0.657542200423427
"1903",-12,0.671177711377893
"1904",-32,0.48485164931681
"1905",25,0.808031018603735
"1906",-27,0.555710739035462
"1907",24,0.838795338231322
"1908",20,0.789803600020994
"1909",24,0.810298165851404
"1910",22,0.856823756979479
"1911",4,0.887271522798953
"1912",15,0.873095055623603
"1913",11,0.894557801426736
"1914",22,0.810177763474507
"1915",24,0.837167177231289
"1916",20,0.883855655262932
"1917",23,0.840122622739873
"1918",13,0.899102915526303
"1919",-30,0.446218619399735
"1920",27,0.794910262733014
"1921",-6,0.817973536165252
"1922",16,0.843300303389222
"1923",24,0.835041720936956
"1924",2,0.91807884725591
"1925",30,0.704008255414331
"1926",-11,0.456696340050458
"1927",-2,0.915100037006371
"1928",-18,0.613076919172742
"1929",-11,0.873292614386297
"1930",-7,0.907420948231287
"1931",-26,0.730397365933776
"1932",-29,0.659006729050429
"1933",25,0.847353947882259
"1934",-21,0.624598981967242
"1935",25,0.845723418640318
"1936",13,0.89783803231361
"1937",25,0.841653729957663
"1938",28,0.781836880081731
"1939",23,0.857143944057737
"1940",-3,0.93200559974542
"1941",-11,0.807525060236334
"1942",-11,0.805121548773679
"1943",28,0.815099184983731
"1944",15,0.90568068995178
"1945",21,0.857937486055252
"1946",22,0.839913676738007
"1948",-7,0.88199242238673
"1949",27,0.852433841770827
"1950",16,0.876411517065646
"1951",-27,0.565099632648887
"1952",22,0.851808158061568
"1953",-2,0.932359720376815
"1954",-9,0.894763193298309
"1955",7,0.945410769891473
"1956",9,0.92094149470255
"1957",8,0.936306683208324
"1958",-10,0.903644006835789
"1959",12,0.918761982046844
"1960",-40,0.536224683849347
"1961",10,0.952063580661152
"1962",15,0.911170761857503
"1963",11,0.941294310899696
"1964",9,0.940107491368921
"1965",-5,0.942244421919393
"1966",5,0.954445122431845
"1967",-2,0.959834129724353
"1968",-15,0.887708105273381
"1969",14,0.931690548861635
"1970",-25,0.62160948736692
"1971",10,0.955055447237023
"1973",-10,0.925361415938365
"1974",-34,0.565468789958772
"1975",14,0.925876300440102
"1976",2,0.959852085223497
"1977",9,0.939670372511248
"1978",-9,0.914234806219372
"1979",-6,0.919110016974947
"1980",8,0.942781356076275
"1981",10,0.942725546904445
"1982",3,0.95956386920394
"1983",-11,0.911386800922879
"1984",-40,0.304228986178195
"1985",15,0.903840173804207
"1986",-2,0.830087328219525
"1987",-45,0.56535110656274
"1988",-13,0.899102915526303
"1989",-2,0.962795213281465
"1990",-24,0.736318369198974
"1991",12,0.934697335818964
"1992",-6,0.934445755802775
"1993",-5,0.950937218442064
"1994",-27,0.498569742206759
"1995",17,0.834624048267484
"1996",-9,0.928489019095265
"1997",-21,0.870525845507246
"1998",-40,0.49695672319227
"1999",-24,0.780816692010744
"2000",-43,0.436042411029376
"2001",-45,0.38617425646541
"2002",2,0.972912175541779
"2003",-19,0.811828988280007
"2004",12,0.942869885250942
"2005",3,0.955394318426402
"2006",-3,0.942246718127337
"2007",12,0.923682081683454
"2008",0,0.962700353029396
"2009",-3,0.95588575828213
"2010",-15,0.916187272675262
"2011",17,0.823301485715265
"2012",-20,0.868201697778961
"2013",-31,0.557826546054043
"2014",-39,0.677736336155436
"2015",6,0.967264762191095
"2016",10,0.933963774337759
"2017",7,0.905491844095435
"2018",7,0.951246417285174
"2019",-18,0.892330451531561
"2020",15,0.896260663163057
"2021",2,0.94907392468944
"2022",10,0.936842179595037
"2023",-1,0.959463970366853
"2024",-33,0.583388581425223
"2025",9,0.951436766825289
"2026",7,0.947780648316383
"2027",11,0.942140075448916
"2028",-39,0.471298720592154
"2029",12,0.945644620310465
"2030",-42,0.589906279711875
"2031",12,0.918562754789331
"2032",11,0.914811159166941
"2033",14,0.901774519381587
"2034",-20,0.831180231194526
"2035",17,0.867134915321262
"2036",-18,0.906913255747202
"2037",-16,0.908891252867135
"2038",-24,0.833023759849785
"2039",-33,0.64469033138617
"2040",-7,0.948440275974279
"2041",9,0.950953961338422
"2042",11,0.931620967536132
"2043",3,0.943626830852877
"2044",-16,0.896395409783286
"2045",-12,0.905064675471267
"2046",-24,0.406686072563471
"2047",-12,0.793377756564215
"2048",-3,0.936064001045864
"2049",-2,0.957449881872072
"2050",-35,0.558375126416156
"2051",-3,0.928236904313542
"2052",-8,0.952578561425842
"2053",-21,0.857726943541674
"2054",-20,0.877858127896202
"2055",0,0.962044215166966
"2056",-11,0.944236086632374
"2057",-29,0.771020966514891
"2058",-3,0.950158004108702
"2059",0,0.951155149328876
"2060",-37,0.471035535647506
"2061",-30,0.767889425403617
"2062",-15,0.927806714887769
"2063",-26,0.850385673626368
"2064",-43,0.52980404273515
"2065",-50,0.254935310238026
"2066",-19,0.867188275096174
"2067",4,0.941437497432897
"2068",-55,0.491432411601092
"2069",2,0.963919972029316
"2070",2,0.929545239807712
"2071",-50,0.483512869084975
"2072",-1,0.947402284967399
"2073",-16,0.891355879605398
"2074",-1,0.947009375346088
"2075",-5,0.94325215357082
"2076",-16,0.889767281219557
"2077",-20,0.870809275046251
"2078",-19,0.90155133558028
"2079",1,0.962689748514948
"2080",-3,0.9212915715444
"2081",2,0.939632430873978
"2082",-10,0.955055447237023
"2083",-17,0.917720178386536
"2084",-53,0.353924979103211
"2085",-15,0.915085349847748
"2086",-8,0.958534058670158
"2087",1,0.95646130777449
"2088",0,0.951644227778233
"2089",-19,0.877284074258521
"2090",-25,0.858382711221388
"2091",-13,0.929873780693384
"2092",7,0.856003712537949
"2093",7,0.854202337249948
"2094",-30,0.824174552337844
"2095",-55,0.358981122612654
"2096",-4,0.969843367428246
"2097",-41,0.532510620518512
"2098",0,0.953082816465312
"2099",-44,0.50205029684864
"2100",-28,0.837903711408314
"2101",-22,0.87922097119281
"2102",5,0.92854993175384
"2103",-10,0.93695278544546
"2104",-7,0.941972733269031
"2105",-43,0.602808582839819
"2106",-1,0.957156510401211
"2107",5,0.93381618381442
"2108",-31,0.816491638909314
"2110",-34,0.734523965345969
"2111",1,0.939747411799058
"2112",2,0.965992325333756
"2113",1,0.946568349870522
"2114",-34,0.680888880533417
"2115",4,0.933139971644454
"2116",-7,0.941573135543231
"2117",-12,0.939415607486678
"2118",2,0.939424083151901
"2119",-1,0.964637894512363
"2120",-50,0.446510739281091
"2121",-26,0.874740064036126
"2122",-49,0.414402710976402
"2123",-52,0.49710565108489
"2124",7,0.893571499851189
"2125",-8,0.937119778004078
"2126",5,0.913415133958606
"2127",-13,0.914816644011413
"2128",-12,0.934799085125677
"2129",2,0.952498322964504
"2130",-34,0.368859773441931
"2131",-49,0.621970170462222
"2132",-2,0.960242647581068
"2133",-34,0.801394107502459
"2134",-25,0.868553584600773
"2135",4,0.941663292000492
"2136",-23,0.840122622739873
"2137",-7,0.950257163712693
"2138",-1,0.96590483950099
"2139",-28,0.876143064436585
"2140",-19,0.887796760676873
"2141",-11,0.798423198934831
"2142",1,0.973393593043563
"2143",-14,0.924355748042625
"2144",-12,0.941896607108121
"2145",-1,0.954475908433392
"2146",-14,0.934240631138657
"2147",1,0.96705570260495
"2148",-2,0.950572592370632
"2149",0,0.96599478024191
"2150",-10,0.944972018977352
"2151",5,0.955371445757327
"2152",-29,0.816804392304046
"2153",-49,0.218770568709484
"2154",3,0.962840007670774
"2155",0,0.950810990224797
"2156",6,0.940280452794942
"2157",-19,0.877400006584488
"2158",-11,0.950691993051121
"2159",-36,0.444540921006781
"2160",-15,0.88853370848751
"2161",-33,0.344216774187598
"2162",-42,0.518500072874212
"2163",3,0.949675109860094
"2164",-2,0.931581221665125
"2165",-34,0.576743643840411
"2166",1,0.964637894512363
"2167",6,0.934994717211783
"2168",-28,0.763476387948635
"2169",3,0.964257293062385
"2170",-27,0.84218586529799
"2171",-1,0.967266904192363
"2172",-29,0.771287141248649
"2173",-24,0.853308847307713
"2174",-18,0.881764283589088
"2175",-25,0.843470643906014
"2176",8,0.86964514779896
"2177",-20,0.855601844999722
"2178",-24,0.859040372413951
"2179",-54,0.293016838501826
"2180",-9,0.951436766825289
"2181",-40,0.50320818086555
"2182",-2,0.955075925776734
"2183",-2,0.926700736455529
"2184",-21,0.874584371008154
"2185",-6,0.959771042414018
"2186",-9,0.948961600777831
"2187",-6,0.952108085327617
"2188",-12,0.927403558007706
"2189",-18,0.896150174781536
"2190",-18,0.875107146125133
"2191",6,0.943198934185017
"2192",-54,0.491079703412528
"2193",-48,0.423598747516515
"2194",3,0.943485558469327
"2195",-49,0.485614289807978
"2196",-7,0.945716640258394
"2197",-15,0.88826611264558
"2198",2,0.963806555246043
"2199",-4,0.962833674169747
"2200",3,0.965156933858035
"2201",-7,0.953870576129532
"2202",-42,0.608216527933076
"2203",2,0.975637041586474
"2204",-49,0.435598340975372
"2205",-25,0.870851764267019
"2206",-30,0.803329449161375
"2207",-16,0.928086383329013
"2208",-52,0.352494812302435
"2209",1,0.97250041443616
"2210",-7,0.962465065217844
"2211",-51,0.51082020297489
"2212",1,0.965323554257971
"2213",5,0.94837203024258
"2214",0,0.97054074605702
"2215",-48,0.625526874495272
"2216",8,0.886550737832728
"2217",-33,0.78176744578045
"2218",-27,0.874077618732107
"2219",5,0.948573399234568
"2220",-3,0.96771055382425
"2221",-33,0.74188584153443
"2222",2,0.955485987752287
"2223",3,0.949336736960237
"2224",-11,0.935991730851912
"2225",8,0.906423544765923
"2226",0,0.961487889099985
"2227",-43,0.523320340805046
"2228",-22,0.839913676738007
"2230",-33,0.677637873441317
"2231",2,0.959110925895715
"2232",-6,0.958402152530246
"2233",-20,0.836681983007619
"2234",-35,0.712421995966958
"2235",-14,0.876676646327325
"2236",-42,0.441599666123338
"2237",-27,0.728132706632021
"2238",-23,0.758595340384918
"2239",-28,0.736236324381517
"2240",-32,0.729337456746538
"2241",-26,0.782127134066056
"2242",-7,0.851188474964977
"2243",-57,0.401499951199466
"2244",-18,0.826876790422394
"2245",-37,0.671573723475329
"2246",-19,0.839581365804248
"2247",-17,0.848880363105327
"2248",-19,0.748368943078165
"2249",-62,0.357065618023065
"2250",-38,0.675395287838056
"2251",-10,0.841600328536511
"2252",-8,0.852365695773882
"2253",-8,0.886071321871049
"2254",-14,0.858319163592018
"2255",-7,0.851603591571435
"2256",-7,0.873528045242694
"2258",-33,0.709723547333606
"2259",-32,0.716163201034288
"2260",-57,0.0410536534772217
"2261",-41,0.662257031160739
"2262",-27,0.772640591147267
"2263",-62,0.0722782603198509
"2264",-15,0.835415891360621
"2265",-19,0.827153531418363
"2266",-10,0.873820153233648
"2267",-2,0.896911702244491
"2268",-29,0.733575068327309
"2269",-20,0.840582069905435
"2270",-22,0.821128518438806
"2271",-8,0.857165594377245
"2272",-26,0.739274005826151
"2273",-50,0.417512038064998
"2274",-5,0.892748023436978
"2275",-3,0.871965820093505
"2276",-41,0.612188366100652
"2277",-9,0.841214536535822
"2278",-5,0.867922062829217
"2279",-36,0.61958279719463
"2280",-5,0.863282481181721
"2281",-23,0.76204786879728
"2282",-9,0.849162654062553
"2283",-44,0.24808074984123
"2284",-5,0.840220048986637
"2285",-35,0.746121482627664
"2286",-33,0.732843658040691
"2287",0,0.845735507149457
"2288",-10,0.861398700313757
"2289",-17,0.834624048267484
"2290",-30,0.704008255414331
"2291",-2,0.863225559206065
"2292",-51,0.365296318441196
"2293",-15,0.859521344120597
"2294",-8,0.873982530790772
"2295",0,0.855164601223102
"2296",-37,0.634859798709453
"2297",-12,0.84670427609324
"2298",-41,0.0987884297344446
"2299",-48,0.331384704290594
"2300",-26,0.770793721175548
"2301",-6,0.874510291206242
"2302",-7,0.856003712537949
"2303",-5,0.879567921916051
"2304",-3,0.807371931161352
"2305",-5,0.807173341549083
"2306",-10,0.868111058131975
"2307",-15,0.832862192877837
"2308",-22,0.806720944170709
"2309",-6,0.85115490533241
"2310",-3,0.84428362175685
"2311",-57,0.293865067244428
"2312",-56,0.470698262575002
"2313",-50,0.470903869129338
"2314",-24,0.835949172342515
"2315",-6,0.885467604297908
"2316",-6,0.864159622810406
"2317",-60,0.238676909626165
"2318",-41,0.528132569318517
"2319",-11,0.863846542597593
"2320",-56,0.330002235435988
"2321",-14,0.832134973581148
"2322",-8,0.886550737832728
"2323",-2,0.894320869491432
"2324",-7,0.87922839603217
"2325",-59,0.378105239506691
"2326",23,0.758595340384918
"2327",16,0.891416351093843
"2328",1,0.946652957873089
"2330",-34,0.33321922057032
"2331",-3,0.943710853904909
"2332",4,0.829432808549109
"2333",-21,0.535643027524869
"2334",6,0.921387692205043
"2335",0,0.917308601372451
"2336",14,0.870221441811226
"2337",3,0.924158191009774
"2338",-27,0.599839678727202
"2339",14,0.885095642170115
"2340",9,0.899584950851186
"2341",23,0.742025969965707
"2342",-39,0.541539880596803
"2343",-4,0.953556946701706
"2344",-10,0.919952330774233
"2345",16,0.878992644846588
"2346",-14,0.869093559335429
"2347",-12,0.925046800768799
"2348",21,0.849938505466143
"2349",15,0.88984882208319
"2350",-6,0.951500164933635
"2351",21,0.83520522074184
"2352",8,0.90183795511551
"2353",-4,0.939578634153837
"2354",5,0.916258067083748
"2355",20,0.868203226940588
"2356",-19,0.61244042966235
"2357",18,0.882519991836797
"2358",13,0.887610295978667
"2359",18,0.845228847899035
"2360",4,0.92313908243736
"2361",13,0.861453332693575
"2362",1,0.940716863616662
"2363",15,0.886569402927814
"2364",11,0.896090932472632
"2365",-3,0.952496640585524
"2366",4,0.930873255205623
"2367",-27,0.678805657698189
"2368",-18,0.867325821680295
"2369",13,0.905404122261711
"2370",16,0.889767281219557
"2371",-33,0.494988364202499
"2372",-1,0.94762346371588
"2373",-13,0.85344110767725
"2374",8,0.912219462844625
"2375",9,0.88719070674952
"2376",-9,0.935837907274466
"2377",16,0.874729399107616
"2378",20,0.835606041656723
"2379",18,0.868417289501478
"2380",-18,0.430065479126488
"2381",-5,0.946212016315253
"2382",-9,0.928929419371324
"2383",-14,0.896257045217272
"2384",-39,0.413226182190846
"2385",12,0.908988799119425
"2386",-34,0.578327384652627
"2387",16,0.864254185762672
"2388",13,0.907388870693059
"2389",18,0.874157535315093
"2390",23,0.803700979773805
"2391",-18,0.783770554313761
"2392",3,0.922445474582533
"2393",-33,0.717149965071091
"2394",-3,0.934459863613467
"2395",17,0.874595587498693
"2396",21,0.862594382476237
"2397",18,0.894102963877762
"2398",18,0.857370928206525
"2399",-37,0.461578203898315
"2400",17,0.889996800299437
"2401",15,0.891201013162126
"2402",17,0.868554973866784
"2403",9,0.908096517124804
"2404",-25,0.606148727747312
"2405",-34,0.551180021487373
"2406",-15,0.889576142810283
"2407",15,0.862969072074457
"2408",17,0.878868832169477
"2409",-18,0.806292380313362
"2410",8,0.931777635793758
"2411",6,0.919110016974947
"2412",15,0.88853370848751
"2413",-12,0.934927746844367
"2414",-36,0.616812717551793
"2415",20,0.862705236244714
"2416",-10,0.935902561821694
"2417",-7,0.911433590931352
"2418",-28,0.586201587286262
"2419",4,0.950745416407949
"2420",17,0.85636107113238
"2421",11,0.891774104227745
"2422",6,0.921835950640245
"2423",-9,0.910434193993809
"2424",3,0.952496640585524
"2425",-7,0.907531435581949
"2426",-1,0.942666114950522
"2427",19,0.858738966985529
"2428",8,0.908500464310146
"2429",4,0.939297096976495
"2430",12,0.898134503444146
"2431",-6,0.919953517651156
"2432",17,0.865333596963168
"2433",24,0.827065605004166
"2434",-1,0.937360613147808
"2435",-2,0.943948344009065
"2436",-3,0.931470223094812
"2437",23,0.847851773753517
"2438",19,0.865844013549089
"2439",16,0.874089053966233
"2440",-16,0.598911534374732
"2441",19,0.851337754946907
"2442",16,0.855414481294619
"2443",18,0.890419945001455
"2444",9,0.914854313377187
"2446",14,0.888991943566082
"2447",7,0.925563859715513
"2448",0,0.91824499125246
"2449",-31,0.243621357643447
"2450",24,0.867502761728153
"2451",19,0.877284074258521
"2452",21,0.855970197535519
"2453",-31,0.557990007117343
"2454",21,0.829615553311534
"2455",11,0.906039943505397
"2456",20,0.878314356910683
"2457",18,0.882385537648672
"2458",12,0.899329490532216
"2459",23,0.822356048626248
"2460",-11,0.852790016833509
"2461",26,0.782127134066056
"2462",-15,0.392241994682822
"2463",-6,0.898879862681362
"2464",26,0.755914983389204
"2465",9,0.914234806219372
"2466",-22,0.560561582161397
"2467",20,0.884049165175962
"2468",23,0.840710046469746
"2469",-10,0.823204602860444
"2470",16,0.900447215347464
"2471",21,0.865587682702252
"2472",26,0.794003439435846
"2473",6,0.926807555652404
"2474",19,0.87961465047644
"2475",18,0.852180688153666
"2476",-24,0.579494415405581
"2477",-12,0.876409103107242
"2478",-31,0.498738376913511
"2479",7,0.839970708161445
"2480",-36,0.5093202005569
"2481",-4,0.887271522798953
"2482",7,0.915303289384179
"2483",-15,0.758125025043055
"2484",21,0.880866871433944
"2485",3,0.902574669474435
"2486",20,0.856395427598831
"2487",-18,0.507513786412539
"2488",21,0.842046812203452
"2489",-9,0.927242339327421
"2490",-7,0.917823621147058
"2491",-15,0.841078577844898
"2492",-15,0.789956039194832
"2493",-34,0.410605629091978
"2494",-36,0.356096120869257
"2495",11,0.912986814307022
"2496",-33,0.569062468331958
"2497",24,0.847223535343412
"2498",18,0.889066676451959
"2499",12,0.87372127861049
"2500",0,0.94711672180022
"2501",-11,0.871784603374827
"2502",16,0.901876220465795
"2503",-24,0.658223444122066
"2504",15,0.896846368935318
"2505",-25,0.555761450954752
"2506",18,0.881764283589088
"2507",-30,0.692195892504081
"2508",20,0.867787308796277
"2509",21,0.870874202789451
"2510",2,0.94243753040912
"2511",-30,0.477260242352862
"2512",1,0.958717520697979
"2513",-27,0.850664900343753
"2514",-25,0.858371643284873
"2515",-2,0.929616060980569
"2516",-33,0.367613814018627
"2517",1,0.973611395771883
"2518",-11,0.93941832646576
"2519",-14,0.9351781946651
"2520",-2,0.946190019522053
"2521",8,0.90514600456659
"2522",-15,0.891201013162126
"2523",-29,0.828328592153918
"2524",-7,0.93540431189543
"2525",-12,0.946777939479075
"2526",-15,0.906596038191474
"2527",3,0.963961752623741
"2528",-36,0.455595664105943
"2529",8,0.873982530790772
"2530",-30,0.82417541390144
"2531",-12,0.927164296985289
"2532",-34,0.56358404398848
"2533",-11,0.82013008816032
"2534",-54,0.515077684829299
"2535",-42,0.545084657340006
"2536",-7,0.964375789236604
"2537",1,0.959147617117411
"2538",-6,0.962172138007591
"2539",-24,0.867429387293037
"2540",-6,0.949614872811576
"2541",-29,0.78109014427788
"2542",6,0.94358891260214
"2543",-1,0.957527886417098
"2544",-20,0.864410577488028
"2545",-49,0.245823488714873
"2546",8,0.869470089696947
"2547",-19,0.895220285367951
"2548",1,0.953758674395961
"2549",5,0.948035399534629
"2550",-1,0.961451620781992
"2551",-2,0.964089454717889
"2552",-9,0.942023090045411
"2553",0,0.964741248388228
"2554",-21,0.887464012499224
"2555",-4,0.947698426527622
"2556",-7,0.956999372640464
"2557",-19,0.881117257321672
"2558",-18,0.908806115151505
"2559",-25,0.883693430289923
"2560",5,0.957965112293506
"2561",1,0.96590483950099
"2562",-49,0.499770556247444
"2563",-16,0.930542075581908
"2564",2,0.957480663738492
"2565",0,0.950251581519613
"2566",-14,0.916918831074617
"2567",-18,0.889066676451959
"2568",5,0.93300894300064
"2569",-33,0.683003070170973
"2570",-11,0.946451174843504
"2571",-27,0.87589069937873
"2572",-24,0.872586120605734
"2573",-2,0.933922345492773
"2574",3,0.948419231215931
"2575",-22,0.851808158061568
"2576",-3,0.967964377438595
"2577",3,0.942713852929972
"2578",6,0.934621960584322
"2579",-6,0.946433678248359
"2581",2,0.958030423167781
"2582",-33,0.802418394140778
"2583",3,0.959098799514106
"2584",-10,0.949108516692898
"2585",-18,0.877170220533024
"2586",-52,0.354532226727232
"2587",6,0.952030129031502
"2588",-54,0.344612806955027
"2589",-48,0.433208955775564
"2590",-42,0.604996596356577
"2591",-43,0.519733415038284
"2592",3,0.960300264599026
"2593",3,0.96525062713816
"2594",-9,0.950953961338422
"2595",2,0.959788362336239
"2596",-49,0.465628062690817
"2597",0,0.959542796772836
"2598",2,0.958319068726359
"2599",-40,0.526899291970613
"2600",-33,0.738271786446445
"2601",-48,0.625071577942991
"2602",0,0.97054074605702
"2603",-28,0.768233698542018
"2604",-51,0.512634853329728
"2605",-4,0.92313908243736
"2606",17,0.890437290884489
"2607",-3,0.951795664235646
"2608",14,0.907168170586057
"2609",7,0.938166797842205
"2610",-22,0.419140103895673
"2611",-1,0.962029068368773
"2612",5,0.948526417367032
"2613",19,0.824039846141634
"2614",16,0.924036308936945
"2615",19,0.877272471851382
"2616",-7,0.926564577401734
"2617",-5,0.950900319799655
"2619",-31,0.608191713551713
"2620",-3,0.942535184326667
"2621",11,0.928578253059637
"2622",16,0.875402623622701
"2623",19,0.827153531418363
"2624",10,0.926145576503115
"2625",-14,0.894133512878617
"2626",-38,0.312105505017292
"2627",-22,0.839649533380198
"2628",14,0.92985515515661
"2629",10,0.930393390112477
"2630",-43,0.409302001123184
"2631",16,0.916568771065304
"2632",12,0.911973026176877
"2633",-13,0.910776076668475
"2634",12,0.922376698557808
"2635",-16,0.902479660997464
"2636",-10,0.90630903824579
"2637",4,0.938610279558156
"2638",-8,0.920333338839375
"2639",1,0.952128850809842
"2640",13,0.925766981744349
"2641",0,0.860002511942806
"2642",12,0.936188212256275
"2643",9,0.941190893107094
"2644",-38,0.567172864194895
"2645",4,0.967916681398779
"2646",2,0.946708056682991
"2647",11,0.938421528454658
"2648",-4,0.945432992571858
"2649",-7,0.915303289384179
"2650",-23,0.616303879809964
"2651",0,0.948964501026553
"2652",-31,0.656820645968909
"2653",-9,0.914975120375958
"2654",-29,0.58724459512675
"2655",12,0.934799085125677
"2656",-37,0.495319030828502
"2657",-41,0.439063166021546
"2658",11,0.93941832646576
"2659",4,0.957947581433631
"2660",13,0.899549284071767
"2661",5,0.949770208544679
"2662",-7,0.902299514429086
"2663",-13,0.916783616242075
"2664",14,0.92207619756426
"2665",12,0.934573652035641
"2666",8,0.953961496554939
"2667",-22,0.78654649178547
"2668",-18,0.87955965775104
"2669",-8,0.936588095935833
"2670",14,0.931524438323033
"2671",5,0.931215581802847
"2672",-32,0.586094455251147
"2673",17,0.905673758266946
"2674",-25,0.530926963659194
"2675",11,0.901619031997312
"2676",-16,0.910441271513531
"2677",-1,0.948000668060933
"2678",9,0.943889767035566
"2679",-43,0.537257143349786
"2680",-22,0.742802009233849
"2681",17,0.909196143616585
"2682",9,0.894466891636328
"2683",13,0.918995371077784
"2684",14,0.900016233132524
"2685",-11,0.895065925903731
"2686",-38,0.534607294862641
"2687",-18,0.852265603219994
"2688",-40,0.608335935090013
"2689",2,0.962795213281465
"2690",-37,0.697788555264205
"2691",-19,0.870695608489251
"2692",-14,0.912045111407773
"2693",9,0.949225524973659
"2694",11,0.935991730851912
"2695",-17,0.819864559515239
"2696",14,0.930976668136968
"2697",13,0.9304541210418
"2698",-5,0.940646868320989
"2699",1,0.942926064309039
"2701",-9,0.943942897022176
"2702",-14,0.870221441811226
"2703",-11,0.918778034855611
"2704",-18,0.864896559647139
"2705",2,0.952382515378314
"2706",1,0.948410119104556
"2707",-23,0.85312230984806
"2708",4,0.941031210363643
"2709",4,0.951739307909081
"2710",-5,0.93765402536459
"2711",-19,0.850022797278928
"2712",-53,0.3378022731117
"2713",-28,0.7774017456556
"2714",9,0.841214536535822
"2715",-53,0.499067706654627
"2716",-8,0.931560347285861
"2717",-20,0.860890882966023
"2718",-1,0.928733378240406
"2719",-1,0.913744888229462
"2720",-17,0.854192478205913
"2721",-33,0.584103502672123
"2722",-13,0.897184535739642
"2723",2,0.954686616219334
"2724",-18,0.877790252908833
"2725",-48,0.479389411113315
"2726",-26,0.843447284986254
"2727",4,0.925230717459066
"2728",-32,0.678110517906813
"2729",4,0.95825623421019
"2730",-17,0.85636107113238
"2731",-10,0.930393390112477
"2732",-35,0.451285429049497
"2733",-10,0.929915283137298
"2734",-23,0.865924553921656
"2735",-11,0.912329931286841
"2736",7,0.932269877516768
"2737",-10,0.778663803006205
"2738",-51,0.347478390902016
"2739",-29,0.818578701589822
"2740",-6,0.95844840996015
"2741",-6,0.926700740071106
"2742",7,0.920706303124872
"2743",1,0.961451620781992
"2744",2,0.952515344716209
"2745",6,0.92356951438433
"2746",0,0.954254236565696
"2747",-24,0.84761845556599
"2748",-26,0.860052687707167
"2749",-48,0.239804845562766
"2750",-32,0.746581753807531
"2751",-39,0.5234836741079
"2752",-8,0.936306683208324
"2753",6,0.94464058780215
"2754",2,0.957266127604789
"2755",-42,0.533985387142614
"2756",-1,0.937264965914163
"2757",9,0.886197134589106
"2758",-14,0.900329719899077
"2759",-13,0.91643314144834
"2760",1,0.95455959632547
"2761",-32,0.373676973849614
"2762",-41,0.542422062567679
"2763",-28,0.825950959070874
"2764",6,0.937033992665829
"2765",2,0.957449881872072
"2766",-15,0.911450703942942
"2767",4,0.950164391186354
"2768",-27,0.756770552517189
"2769",3,0.931561552693956
"2770",3,0.947290603147033
"2771",-5,0.948158289333953
"2772",-6,0.965787131558241
"2773",7,0.918642843135972
